STATE,YEAR,GRAIN,TEMP_MEAN,TEMP_MIN,TEMP_MAX,PCP_SUM,PDSI_MEAN,GROUP,GRAIN_DETRENDED,TREND
ILLINOIS,1895,41.0,49.708333333333336,7.4,86.5,31.15,-1.6875,0,11.265874125874461,29.73412587412554
INDIANA,1895,36.0,49.9,8.5,87.3,30.5,-2.6675,0,6.01482517482566,29.98517482517434
IOWA,1895,39.0,46.10833333333333,0.1,85.1,26.33,-0.8958333333333334,0,5.7208391608393185,33.27916083916068
MINNESOTA,1895,30.5,38.608333333333334,-11.2,78.9,22.67,-0.1841666666666666,0,5.3741258741260935,25.125874125873906
MISSOURI,1895,37.0,52.925,12.2,86.7,41.35,0.5575,0,13.095524475524655,23.904475524475345
NEBRASKA,1895,16.5,46.675,4.7,85.3,18.95,0.5866666666666667,0,-6.949790209790109,23.44979020979011
ILLINOIS,1896,42.0,52.2,20.8,85.8,35.95,0.3408333333333333,0,11.881075174825583,30.118924825174417
INDIANA,1896,39.5,51.9,20.1,85.1,40.86,0.215,0,9.172967657343179,30.32703234265682
IOWA,1896,43.0,47.4,11.8,84.4,36.78,1.0825,0,9.410476398601645,33.589523601398355
MINNESOTA,1896,30.5,38.725,-2.1,80.1,30.84,1.4683333333333335,0,5.01387674825196,25.48612325174804
MISSOURI,1896,29.5,55.38333333333333,22.9,88.8,40.77,1.895,0,5.410664335664535,24.089335664335465
NEBRASKA,1896,37.5,47.85833333333333,12.9,86.0,25.49,1.6916666666666669,0,13.967198426573503,23.532801573426497
ILLINOIS,1897,34.0,51.4,15.7,87.6,35.71,-0.3191666666666666,0,3.49627622377659,30.50372377622341
INDIANA,1897,30.5,51.24166666666667,15.4,87.4,39.3,0.5275,0,-0.16888986013941576,30.668889860139416
IOWA,1897,33.5,46.56666666666666,6.4,87.1,26.23,-0.4466666666666666,0,-0.39988636363614205,33.89988636363614
MINNESOTA,1897,28.0,38.575,-7.3,81.5,27.3,1.3325,0,2.153627622377826,25.846372377622174
MISSOURI,1897,26.0,54.725,18.7,90.4,41.03,0.15,0,1.7258041958044146,24.274195804195585
NEBRASKA,1897,30.0,47.583333333333336,9.6,89.1,22.74,2.668333333333333,0,6.384187062937144,23.615812937062856
ILLINOIS,1898,31.0,51.3,16.9,86.8,46.79,2.3041666666666667,0,0.11147727272759766,30.888522727272402
INDIANA,1898,38.5,51.85833333333333,18.7,87.8,45.52,1.4708333333333332,0,7.489252622378103,31.010747377621897
IOWA,1898,36.0,46.708333333333336,7.4,85.9,30.09,-2.0475,0,1.7897508741260708,34.21024912587393
MINNESOTA,1898,30.5,39.59166666666667,-2.7,80.6,23.91,-0.4116666666666666,0,4.293378496503692,26.206621503496308
MISSOURI,1898,30.0,54.125,18.3,86.7,54.57,2.9408333333333334,0,5.540944055944237,24.459055944055763
NEBRASKA,1898,21.0,47.11666666666667,9.5,87.4,20.0,0.7566666666666667,0,-2.698824300699215,23.698824300699215
ILLINOIS,1899,38.8,50.81666666666666,8.6,87.8,32.56,-0.38,0,7.526678321678716,31.27332167832128
INDIANA,1899,39.8,51.35,11.3,87.3,34.51,-1.2308333333333332,0,8.44739510489562,31.352604895104378
IOWA,1899,39.1,46.45,0.4,85.4,28.45,-0.6308333333333334,0,4.579388111888285,34.520611888111716
MINNESOTA,1899,32.8,38.333333333333336,-10.0,81.1,29.48,2.0633333333333335,0,6.233129370629555,26.56687062937044
MISSOURI,1899,28.1,53.56666666666667,9.0,90.7,37.89,1.3108333333333333,0,3.4560839160841184,24.643916083915883
NEBRASKA,1899,28.8,46.35833333333333,-1.8,86.4,19.23,-0.9858333333333332,0,5.0181643356644265,23.781835664335574
ILLINOIS,1900,40.0,52.09166666666667,12.4,90.6,35.29,-1.4141666666666666,0,8.341879370629727,31.658120629370273
INDIANA,1900,41.5,52.36666666666667,14.9,89.0,36.62,-2.111666666666667,0,9.805537587413028,31.694462412586972
IOWA,1900,45.0,48.40833333333333,2.7,88.4,35.44,-0.0591666666666666,0,10.169025349650497,34.8309746503495
MINNESOTA,1900,33.0,41.21666666666667,-9.4,82.9,27.65,1.1841666666666666,0,6.072880244755538,26.927119755244462
MISSOURI,1900,29.5,55.175,15.1,92.3,39.49,-0.2041666666666667,0,4.6712237762239965,24.828776223776003
NEBRASKA,1900,26.0,49.791666666666664,7.6,89.4,22.45,-1.5158333333333334,0,2.1351529720280666,23.864847027971933
ILLINOIS,1901,24.0,50.78333333333333,11.7,95.7,25.52,-2.8575,0,-8.042919580419266,32.042919580419266
INDIANA,1901,22.0,50.43333333333334,12.5,93.7,30.57,-3.026666666666667,0,-10.036319930069453,32.03631993006945
IOWA,1901,28.5,47.94166666666666,5.8,96.3,24.5,-1.4175000000000002,0,-6.641337412587177,35.14133741258718
MINNESOTA,1901,27.0,40.108333333333334,-4.4,84.0,24.49,0.0316666666666666,0,-0.2873688811185957,27.287368881118596
MISSOURI,1901,10.0,54.95,18.0,99.9,25.6,-2.813333333333333,0,-15.01363636363618,25.01363636363618
NEBRASKA,1901,14.0,48.65,7.9,96.4,22.45,-1.5975,0,-9.947858391608293,23.947858391608293
ILLINOIS,1902,41.0,50.625,9.1,86.5,42.79,-0.4841666666666667,0,8.572281468531855,32.427718531468145
INDIANA,1902,39.0,51.00833333333333,10.0,86.7,40.9,-0.7475,0,6.621822552448066,32.378177447551934
IOWA,1902,38.0,46.59166666666667,6.0,83.2,43.78,1.2283333333333335,0,2.548299825175036,35.451700174824964
MINNESOTA,1902,23.0,40.09166666666667,0.3,80.4,27.17,0.6475,0,-4.6476180069927295,27.64761800699273
MISSOURI,1902,39.0,53.56666666666666,13.4,87.6,45.58,-0.88,0,13.801503496503699,25.1984965034963
NEBRASKA,1902,32.5,47.34166666666667,10.0,84.3,27.77,0.9066666666666668,0,8.469130244755348,24.03086975524465
ILLINOIS,1903,35.5,50.15833333333333,13.0,87.0,34.64,2.005,0,2.687482517482863,32.81251748251714
INDIANA,1903,35.0,50.25,13.0,86.6,37.11,0.0891666666666666,0,2.279965034965471,32.72003496503453
IOWA,1903,32.5,46.24166666666667,7.3,83.6,35.43,4.165,0,-3.262062937062751,35.76206293706275
MINNESOTA,1903,27.5,38.016666666666666,-4.9,77.4,31.14,3.3708333333333336,0,-0.5078671328668634,28.007867132866863
MISSOURI,1903,29.5,52.975,18.8,88.1,41.36,2.6341666666666668,0,4.1166433566435785,25.38335664335642
NEBRASKA,1903,27.5,46.791666666666664,7.2,84.6,25.68,4.2683333333333335,0,3.3861188811189606,24.11388111888104
ILLINOIS,1904,39.0,48.85,9.8,83.8,37.18,1.115,0,5.8026835664338705,33.19731643356613
INDIANA,1904,33.0,48.65833333333333,10.0,84.0,38.0,-0.2933333333333333,0,-0.06189248251700974,33.06189248251701
IOWA,1904,39.0,45.26666666666667,2.8,81.4,27.94,0.8083333333333335,0,2.9275743006994617,36.07242569930054
MINNESOTA,1904,25.5,37.3,-12.9,76.0,24.91,3.2175,0,-2.868116258740997,28.368116258740997
MISSOURI,1904,26.0,52.71666666666667,16.1,84.8,40.95,1.7958333333333334,0,0.43178321678340126,25.5682167832166
NEBRASKA,1904,33.0,47.80833333333334,9.0,83.8,22.49,3.2358333333333333,0,8.803107517482601,24.1968924825174
ILLINOIS,1905,42.0,50.3,7.6,85.6,37.04,0.1458333333333333,0,8.417884615384992,33.58211538461501
INDIANA,1905,42.0,50.25833333333333,8.9,84.4,42.03,0.285,0,8.59625000000051,33.40374999999949
IOWA,1905,41.5,46.25,-0.4,85.1,36.11,0.9833333333333334,0,5.1172115384616745,36.382788461538325
MINNESOTA,1905,34.0,39.09166666666667,-10.2,78.6,32.32,3.7925,0,5.271634615384869,28.72836538461513
MISSOURI,1905,34.0,52.85,10.1,87.2,47.11,0.8641666666666667,0,8.24692307692328,25.75307692307672
NEBRASKA,1905,34.0,46.73333333333333,2.4,87.0,30.57,5.1066666666666665,0,9.720096153846242,24.279903846153758
ILLINOIS,1906,39.0,51.40833333333333,17.0,87.1,36.83,0.1241666666666666,0,5.033085664335999,33.966914335664
INDIANA,1906,41.0,51.375,15.4,86.3,39.23,0.2391666666666666,0,7.254392482517915,33.745607517482085
IOWA,1906,45.5,47.46666666666667,11.1,84.7,31.49,0.4116666666666666,0,8.806848776224001,36.693151223776
MINNESOTA,1906,34.0,39.90833333333333,-2.5,78.8,29.53,3.7883333333333336,0,4.911385489510735,29.088614510489265
MISSOURI,1906,32.5,53.75,20.6,86.7,40.03,2.2516666666666665,0,6.562062937063104,25.937937062936896
NEBRASKA,1906,34.0,47.71666666666667,14.1,84.8,26.18,5.339166666666667,0,9.637084790209883,24.362915209790117
ILLINOIS,1907,39.0,50.46666666666667,19.2,86.0,40.76,1.9975,0,4.648286713287007,34.35171328671299
INDIANA,1907,36.5,49.75,18.1,84.7,44.31,2.124166666666667,0,2.4125349650354337,34.087465034964566
IOWA,1907,35.0,46.39166666666667,8.9,84.2,31.6,1.1900000000000002,0,-2.003513986013786,37.003513986013786
MINNESOTA,1907,27.0,37.49166666666667,-11.3,78.9,22.72,2.9600000000000004,0,-2.4488636363633987,29.4488636363634
MISSOURI,1907,31.0,54.225,22.6,88.7,40.4,1.7566666666666666,0,4.877202797202983,26.122797202797017
NEBRASKA,1907,24.0,47.525,8.6,86.6,19.98,4.0125,0,-0.4459265734264761,24.445926573426476
ILLINOIS,1908,35.0,52.291666666666664,18.8,86.2,35.44,0.2308333333333333,0,0.2634877622381282,34.73651223776187
INDIANA,1908,30.5,52.125,18.5,86.8,33.36,-0.4108333333333333,0,-3.929322552447047,34.42932255244705
IOWA,1908,38.0,48.333333333333336,12.5,84.2,34.74,2.1141666666666667,0,0.6861232517484268,37.31387674825157
MINNESOTA,1908,29.0,41.13333333333333,1.8,80.1,27.95,2.27,0,-0.8091127622375325,29.809112762237532
MISSOURI,1908,27.0,55.28333333333333,21.6,87.3,43.03,1.0041666666666669,0,0.6923426573428628,26.307657342657137
NEBRASKA,1908,27.0,48.84166666666667,15.6,84.7,26.05,3.046666666666667,0,2.4710620629371647,24.528937937062835
ILLINOIS,1909,38.8,50.9,12.3,89.0,43.17,0.9725,0,3.678688811189133,35.121311188810864
INDIANA,1909,39.9,50.60833333333333,13.7,85.9,47.58,1.4391666666666667,0,5.128819930070357,34.77118006992964
IOWA,1909,37.1,46.3,5.9,87.6,39.67,2.7449999999999997,0,-0.5242395104893589,37.62423951048936
MINNESOTA,1909,33.9,38.7,-3.5,80.5,28.67,1.4766666666666666,0,3.7306381118883323,30.169361888111666
MISSOURI,1909,26.9,54.583333333333336,15.0,92.4,45.4,0.6891666666666666,0,0.40748251748268416,26.492517482517314
NEBRASKA,1909,24.8,46.86666666666667,3.8,89.8,25.41,4.110833333333333,0,0.1880506993008062,24.611949300699195
ILLINOIS,1910,41.0,50.84166666666667,14.4,87.0,31.86,-0.7741666666666666,0,5.493889860140143,35.50611013985986
INDIANA,1910,39.0,50.15,15.1,85.3,37.61,0.3433333333333333,0,3.8869624125878772,35.11303758741212
IOWA,1910,41.5,47.59166666666667,5.6,87.8,20.21,-2.4683333333333333,0,3.5653977272728525,37.93460227272715
MINNESOTA,1910,32.0,40.78333333333334,-6.9,83.3,15.08,-2.893333333333333,0,1.4703889860141999,30.5296110139858
MISSOURI,1910,33.0,54.09166666666667,16.9,87.8,37.25,0.2933333333333333,0,6.322622377622565,26.677377622377435
NEBRASKA,1910,26.0,49.3,9.8,89.5,16.87,-0.9333333333333332,0,1.3050393356644179,24.694960664335582
ILLINOIS,1911,36.0,52.708333333333336,19.7,88.7,38.64,-0.1575,0,0.10909090909126462,35.890909090908735
INDIANA,1911,34.5,52.291666666666664,21.6,87.5,39.71,-0.0025,0,-0.9548951048946037,35.454895104894604
IOWA,1911,35.5,48.4,7.9,89.0,31.63,-2.8966666666666665,0,-2.744965034964821,38.24496503496482
MINNESOTA,1911,33.0,39.6,-9.8,81.3,27.56,-3.659166666666667,0,2.110139860140066,30.889860139859934
MISSOURI,1911,26.0,56.083333333333336,23.6,92.0,37.68,-0.5541666666666666,0,-0.8622377622375552,26.862237762237555
NEBRASKA,1911,21.5,48.625,12.5,89.7,21.28,-1.2375,0,-3.2779720279719413,24.77797202797194
ILLINOIS,1912,40.0,49.36666666666667,4.6,86.2,34.96,1.1025,0,3.724291958042272,36.27570804195773
INDIANA,1912,39.5,49.0,6.8,84.2,40.129999999999995,1.9125,0,3.7032473776228017,35.7967526223772
IOWA,1912,46.0,45.208333333333336,-6.7,86.3,28.41,-0.1733333333333333,0,7.444672202797392,38.55532779720261
MINNESOTA,1912,34.0,38.00833333333333,-19.8,78.9,22.25,-0.2541666666666666,0,2.7498907342659322,31.250109265734068
MISSOURI,1912,32.0,52.44166666666666,8.5,89.8,39.01,0.2333333333333333,0,4.9529020979022675,27.047097902097732
NEBRASKA,1912,27.0,46.0,1.6,87.0,21.69,1.4366666666666663,0,2.1390166083916995,24.8609833916083
ILLINOIS,1913,28.0,52.75833333333333,15.6,90.5,35.22,-1.1125,0,-8.66050699300672,36.66050699300672
INDIANA,1913,35.5,52.475,15.4,89.4,43.24,-0.3899999999999999,0,-0.6386101398596793,36.13861013985968
IOWA,1913,37.5,48.63333333333333,7.3,89.0,30.07,-0.9516666666666668,0,-1.3656905594403952,38.865690559440395
MINNESOTA,1913,38.0,40.025,-7.3,79.7,25.81,0.1541666666666666,0,6.389641608391798,31.6103583916082
MISSOURI,1913,17.5,55.49166666666667,18.4,97.0,37.5,-1.1516666666666666,0,-9.731958041957853,27.231958041957853
NEBRASKA,1913,15.0,48.15,6.2,93.0,21.16,-0.3208333333333333,0,-9.94399475524466,24.94399475524466
ILLINOIS,1914,31.0,51.958333333333336,11.0,92.2,28.23,-3.639166666666666,0,-6.045305944055599,37.0453059440556
INDIANA,1914,33.0,51.21666666666667,10.3,90.7,31.23,-3.1625,0,-3.4804676573421602,36.48046765734216
IOWA,1914,40.5,48.18333333333334,5.1,88.9,31.65,-1.2775,0,1.3239466783218177,39.17605332167818
MINNESOTA,1914,35.0,39.88333333333333,-12.0,83.7,27.48,0.5958333333333333,0,3.0293924825176646,31.970607517482335
MISSOURI,1914,22.0,55.0,16.3,92.4,34.08,-1.7141666666666666,0,-5.41681818181803,27.41681818181803
NEBRASKA,1914,24.5,48.85,4.3,90.0,20.13,-0.6958333333333333,0,-0.5270061188810189,25.02700611888102
ILLINOIS,1915,38.0,50.89166666666667,13.4,82.3,41.8,0.4541666666666666,0,0.5698951048954086,37.43010489510459
INDIANA,1915,38.5,50.666666666666664,14.5,82.5,41.11,-0.0191666666666667,0,1.6776748251752451,36.822325174824755
IOWA,1915,32.5,46.708333333333336,6.9,79.0,38.98,2.9066666666666663,0,-6.9864160839159695,39.48641608391597
MINNESOTA,1915,23.0,40.19166666666667,-4.2,75.9,27.98,1.2025,0,-9.33085664335647,32.33085664335647
MISSOURI,1915,29.5,53.875,17.9,84.8,49.28,2.0116666666666667,0,1.8983216783218495,27.60167832167815
NEBRASKA,1915,31.0,46.35,7.3,80.1,35.5,4.755,0,5.889982517482622,25.110017482517378
ILLINOIS,1916,31.0,51.13333333333333,16.6,93.8,36.97,-0.4975,0,-6.814903846153584,37.814903846153584
INDIANA,1916,32.5,51.09166666666667,17.0,91.3,40.06,-0.335,0,-4.664182692307236,37.164182692307236
IOWA,1916,38.0,46.3,6.5,92.3,28.5,-0.4758333333333333,0,-1.796778846153643,39.79677884615364
MINNESOTA,1916,33.0,37.15833333333333,-10.6,85.8,28.23,2.9,0,0.3088942307693969,32.6911057692306
MISSOURI,1916,19.5,54.325,19.2,94.5,39.54,-0.4233333333333333,0,-8.286538461538271,27.78653846153827
NEBRASKA,1916,27.0,46.666666666666664,3.0,93.0,19.03,4.615,0,1.8069711538462627,25.193028846153737
ILLINOIS,1917,40.0,48.34166666666667,11.9,86.5,31.95,-0.4749999999999999,0,1.8002972027975375,38.19970279720246
INDIANA,1917,35.5,48.06666666666666,11.4,84.2,36.58,-0.1716666666666666,0,-2.0060402097897168,37.50604020978972
IOWA,1917,38.5,43.958333333333336,1.8,86.0,27.62,-0.8591666666666665,0,-1.60714160839143,40.10714160839143
MINNESOTA,1917,27.0,35.675000000000004,-12.4,81.6,19.98,-0.4141666666666665,0,-6.051354895104623,33.05135489510462
MISSOURI,1917,33.5,51.825,13.7,89.6,32.65,-1.8258333333333336,0,5.528601398601552,27.971398601398448
NEBRASKA,1917,27.0,45.89166666666667,7.3,90.9,20.63,0.8133333333333334,0,1.723959790209875,25.276040209790125
ILLINOIS,1918,36.5,51.26666666666667,1.6,89.8,38.04,0.1116666666666666,0,-2.084501748251455,38.584501748251455
INDIANA,1918,35.0,51.1,1.3,89.0,39.98,-0.5391666666666667,0,-2.8478977272723114,37.84789772727231
IOWA,1918,37.0,48.125,-2.6,87.4,32.54,-0.5025000000000001,0,-3.417504370629217,40.41750437062922
MINNESOTA,1918,37.0,40.11666666666667,-11.8,79.1,24.1,-2.02,0,3.588395979021243,33.41160402097876
MISSOURI,1918,20.0,54.708333333333336,4.9,94.0,37.42,-2.595833333333333,0,-8.156258741258569,28.15625874125857
NEBRASKA,1918,18.0,48.48333333333333,0.7,88.3,22.79,-0.8816666666666667,0,-7.359051573426484,25.359051573426484
ILLINOIS,1919,36.0,52.09166666666667,14.2,91.1,37.23,-0.0608333333333333,0,-2.9693006993004474,38.96930069930045
INDIANA,1919,35.6,52.291666666666664,15.4,90.8,38.82,-0.32,0,-2.589755244754791,38.18975524475479
IOWA,1919,41.6,47.51666666666667,5.0,89.4,36.4,1.5108333333333333,0,0.8721328671329971,40.727867132867004
MINNESOTA,1919,35.5,39.225,-3.8,82.2,27.31,1.4691666666666665,0,1.7281468531471091,33.77185314685289
MISSOURI,1919,26.5,54.666666666666664,18.3,91.6,40.58,-0.1708333333333333,0,-1.841118881118689,28.34111888111869
NEBRASKA,1919,24.0,47.19166666666666,8.0,90.7,24.46,1.915,0,-1.4420629370628433,25.442062937062843
ILLINOIS,1920,35.0,50.80833333333333,12.2,86.4,32.58,-0.8608333333333333,0,-4.354099650349326,39.354099650349326
INDIANA,1920,39.5,50.375,12.2,84.5,36.11,-0.5191666666666667,0,0.9683872377627267,38.53161276223727
IOWA,1920,46.0,47.05833333333334,5.7,83.4,31.06,0.2625,0,4.961770104895322,41.03822989510468
MINNESOTA,1920,33.5,39.675,-8.6,79.3,25.45,0.8891666666666667,0,-0.6321022727270247,34.132102272727025
MISSOURI,1920,31.5,53.724999999999994,18.0,88.3,37.69,0.1291666666666666,0,2.974020979021134,28.525979020978866
NEBRASKA,1920,33.2,47.583333333333336,14.4,87.7,24.9,3.6841666666666666,0,7.6749256993008,25.525074300699202
ILLINOIS,1921,35.0,55.0,24.6,92.5,40.74,-1.2208333333333334,0,-4.7388986013983185,39.73889860139832
INDIANA,1921,36.0,54.93333333333334,24.2,92.5,44.73,-0.265,0,-2.873470279719868,38.87347027971987
IOWA,1921,43.0,51.03333333333333,16.4,89.6,32.0,-0.4916666666666667,0,1.651407342657535,41.348592657342465
MINNESOTA,1921,38.5,42.45,5.2,85.4,23.01,-2.0766666666666667,0,4.0076486013988415,34.49235139860116
MISSOURI,1921,30.5,57.56666666666666,26.1,92.0,44.34,0.495,0,1.7891608391610134,28.710839160838987
NEBRASKA,1921,27.0,50.93333333333334,15.7,89.0,20.29,-0.3091666666666666,0,1.3919143356644383,25.60808566433556
ILLINOIS,1922,35.5,52.975,14.0,86.8,34.0,-0.8975,0,-4.623697552447197,40.1236975524472
INDIANA,1922,36.0,52.85833333333333,14.8,85.8,38.12,-0.4816666666666667,0,-3.215327797202349,39.21532779720235
IOWA,1922,45.0,48.975,7.3,85.0,29.57,-0.4025,0,3.341044580419748,41.65895541958025
MINNESOTA,1922,29.5,40.891666666666666,-6.3,81.9,23.12,-3.1025000000000005,0,-5.352600524475292,34.85260052447529
MISSOURI,1922,28.5,55.666666666666664,17.8,89.1,39.28,-0.6425,0,-0.39569930069910697,28.895699300699107
NEBRASKA,1922,24.0,48.61666666666667,6.6,89.7,20.6,-1.2933333333333332,0,-1.6910970279719209,25.69109702797192
ILLINOIS,1923,37.5,51.68333333333334,15.8,88.7,37.66,-1.2066666666666668,0,-3.0084965034961897,40.50849650349619
INDIANA,1923,38.0,51.35833333333333,16.1,86.8,42.38,0.385,0,-1.5571853146848298,39.55718531468483
IOWA,1923,40.5,47.86666666666667,7.4,88.2,29.63,-0.7583333333333333,0,-1.4693181818180392,41.96931818181804
MINNESOTA,1923,35.0,40.35,-8.0,83.7,20.21,-3.2841666666666662,0,-0.21284965034942616,35.212849650349426
MISSOURI,1923,30.0,54.666666666666664,19.5,89.2,41.14,0.4624999999999999,0,0.9194405594407158,29.080559440559284
NEBRASKA,1923,32.0,48.125,8.9,88.0,28.09,2.0166666666666666,0,6.2258916083916915,25.77410839160831
ILLINOIS,1924,33.0,49.23333333333333,10.2,84.5,35.79,0.3408333333333333,0,-7.893295454545182,40.89329545454518
INDIANA,1924,28.0,48.95,12.0,84.4,37.34,0.39,0,-11.899042832167424,39.899042832167424
IOWA,1924,28.0,45.075,1.4,81.6,31.0,0.3941666666666666,0,-14.279680944055826,42.279680944055826
MINNESOTA,1924,26.5,37.675,-11.2,78.3,24.540000000000003,-1.6933333333333334,0,-9.07309877622356,35.57309877622356
MISSOURI,1924,23.5,52.349999999999994,13.4,87.8,40.08,0.5058333333333332,0,-5.765419580419405,29.265419580419405
NEBRASKA,1924,21.5,45.81666666666666,2.8,85.8,20.35,3.1999999999999997,0,-4.357119755244668,25.857119755244668
ILLINOIS,1925,41.0,51.775,15.4,86.9,32.1,-0.8708333333333332,0,-0.27809440559406085,41.27809440559406
INDIANA,1925,42.0,51.59166666666667,16.3,86.1,34.54,-1.3191666666666666,0,1.7590996503500946,40.240900349649905
IOWA,1925,43.9,47.51666666666667,7.5,86.3,27.93,-0.2724999999999999,0,1.3099562937064988,42.5900437062935
MINNESOTA,1925,36.0,39.791666666666664,-3.9,81.3,23.58,-0.0175,0,0.0666520979023062,35.933347902097694
MISSOURI,1925,27.5,55.041666666666664,18.6,89.4,39.18,-0.0666666666666666,0,-1.9502797202795819,29.450279720279582
NEBRASKA,1925,25.0,48.73333333333333,6.8,89.1,20.73,-0.2541666666666667,0,-0.9401311188810269,25.940131118881027
ILLINOIS,1926,36.0,50.36666666666667,18.8,88.3,42.81,1.330833333333333,0,-5.662893356643053,41.66289335664305
INDIANA,1926,38.0,50.01666666666667,18.3,87.7,43.23,1.1116666666666666,0,-2.5827578671323863,40.582757867132386
IOWA,1926,39.0,47.06666666666666,11.1,86.0,32.33,0.6116666666666667,0,-3.900406468531287,42.90040646853129
MINNESOTA,1926,34.0,38.791666666666664,-1.2,81.4,24.88,0.1425,0,-2.2935970279718276,36.29359702797183
MISSOURI,1926,26.0,53.791666666666664,21.8,90.2,42.88,0.6191666666666666,0,-3.6351398601397023,29.635139860139702
NEBRASKA,1926,15.5,48.90833333333333,13.2,88.4,20.57,-0.4533333333333333,0,-10.523142482517386,26.023142482517386
ILLINOIS,1927,32.0,51.98333333333333,16.4,85.7,49.21,4.0625,0,-10.047692307692046,42.047692307692046
INDIANA,1927,31.5,51.95,17.9,85.5,48.67,3.16,0,-9.424615384614981,40.92461538461498
IOWA,1927,35.0,47.6,6.7,85.6,29.29,0.0691666666666666,0,-8.210769230769074,43.210769230769074
MINNESOTA,1927,31.0,38.55833333333333,-7.9,77.3,24.36,0.7441666666666666,0,-5.6538461538459615,36.65384615384596
MISSOURI,1927,27.0,54.958333333333336,18.2,86.9,55.01,4.284166666666667,0,-2.8199999999998226,29.819999999999823
NEBRASKA,1927,32.1,47.6,4.3,86.7,23.71,1.4725,0,5.993846153846256,26.106153846153745
ILLINOIS,1928,38.0,51.40833333333333,18.8,86.6,36.98,2.775833333333334,0,-4.432491258740924,42.432491258740924
INDIANA,1928,35.2,50.55833333333334,18.4,85.4,35.980000000000004,1.7891666666666668,0,-6.066472902097459,41.26647290209746
IOWA,1928,41.5,48.2,13.8,84.9,35.46,0.6416666666666666,0,-2.021131993006861,43.52113199300686
MINNESOTA,1928,35.0,40.516666666666666,0.7,79.3,25.94,1.01,0,-2.0140952797200953,37.014095279720095
MISSOURI,1928,27.5,54.39166666666667,21.8,87.7,45.04,3.375833333333333,0,-2.50486013986,30.00486013986
NEBRASKA,1928,22.0,48.53333333333333,14.8,87.0,21.86,-0.2191666666666667,0,-4.189165209790104,26.189165209790104
ILLINOIS,1929,35.5,49.9,9.7,86.5,41.71,2.8266666666666667,0,-7.317290209789917,42.81729020978992
INDIANA,1929,31.3,49.90833333333333,13.0,86.2,46.39,1.8583333333333336,0,-10.308330419579942,41.60833041957994
IOWA,1929,40.2,45.2,-2.0,84.9,29.45,0.5866666666666667,0,-3.6314947552446455,43.83149475524465
MINNESOTA,1929,36.5,37.541666666666664,-16.0,82.6,20.52,-0.8033333333333333,0,-0.8743444055942291,37.37434440559423
MISSOURI,1929,23.2,52.81666666666666,13.2,88.5,45.92,3.418333333333333,0,-6.989720279720121,30.18972027972012
NEBRASKA,1929,25.2,46.291666666666664,3.3,88.9,22.6,0.895,0,-1.0721765734264643,26.272176573426464
ILLINOIS,1930,27.0,52.55,10.0,92.1,27.55,-2.1483333333333334,0,-16.20208916083891,43.20208916083891
INDIANA,1930,28.0,52.03333333333333,14.5,91.1,29.55,-2.3233333333333333,0,-13.950187937062537,41.95018793706254
IOWA,1930,34.0,48.958333333333336,-1.3,91.0,26.09,-1.3558333333333332,0,-10.141857517482322,44.14185751748232
MINNESOTA,1930,33.0,41.19166666666667,-11.7,83.9,22.32,-2.3225,0,-4.734593531468363,37.73459353146836
MISSOURI,1930,16.0,55.15,10.1,94.9,31.25,-1.9783333333333335,0,-14.37458041958024,30.37458041958024
NEBRASKA,1930,25.0,48.81666666666666,-2.0,93.1,25.48,1.2558333333333334,0,-1.3551879370628512,26.35518793706285
ILLINOIS,1931,37.0,54.88333333333333,23.1,91.2,37.39,-4.820833333333334,0,-6.586888111887788,43.58688811188779
INDIANA,1931,39.0,54.208333333333336,23.1,90.5,37.99,-3.35,0,-3.2920454545450184,42.29204545454502
IOWA,1931,32.9,52.01666666666667,17.1,89.9,34.59,-2.0733333333333333,0,-11.55222027972011,44.45222027972011
MINNESOTA,1931,25.0,45.03333333333333,8.5,84.2,22.95,-3.5841666666666665,0,-13.094842657342497,38.0948426573425
MISSOURI,1931,26.0,57.21666666666667,24.3,92.3,40.59,-1.7825,0,-4.559440559440418,30.559440559440418
NEBRASKA,1931,17.0,51.325,17.4,91.6,18.99,-0.3033333333333333,0,-9.43819930069921,26.43819930069921
ILLINOIS,1932,43.0,52.05,19.5,89.2,35.83,-0.7975,0,-0.9716870629367804,43.97168706293678
INDIANA,1932,37.5,51.85833333333333,20.7,88.2,42.11,0.07,0,-5.133902972027499,42.6339029720275
IOWA,1932,43.0,47.025,11.0,87.6,31.67,2.035833333333333,0,-1.762583041957896,44.762583041957896
MINNESOTA,1932,37.5,39.56666666666667,0.1,82.6,22.06,-2.42,0,-0.9550917832166306,38.45509178321663
MISSOURI,1932,28.0,54.875,20.8,91.0,36.92,-0.285,0,-2.7443006993005383,30.74430069930054
NEBRASKA,1932,25.0,47.73333333333333,7.6,90.8,20.57,-0.2658333333333333,0,-1.5212106643355696,26.52121066433557
ILLINOIS,1933,27.5,53.6,17.3,91.4,34.66,-0.8125,0,-16.856486013985773,44.35648601398577
INDIANA,1933,29.5,53.208333333333336,19.3,90.6,40.09,-0.2424999999999999,0,-13.475760489510094,42.975760489510094
IOWA,1933,40.0,49.51666666666667,9.2,91.6,24.5,-1.4083333333333332,0,-5.072945804195683,45.07294580419568
MINNESOTA,1933,31.0,40.416666666666664,-4.8,85.7,20.94,-3.4066666666666667,0,-7.815340909090764,38.815340909090764
